"Domain","Path","FirstName","LastName","Office","Title","Description","Department","Company","Phone","StreetAddress","City","State","PostalCode","Password","sAMAccountName","userPrincipalName","DisplayName"
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user434 , ln434 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user434ln434 ,  "user434ln434@CodyKerberos.sso" ,user434ln434
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user435 , ln435 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user435ln435 ,  "user435ln435@CodyKerberos.sso" ,user435ln435
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user436 , ln436 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user436ln436 ,  "user436ln436@CodyKerberos.sso" ,user436ln436
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user437 , ln437 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user437ln437 ,  "user437ln437@CodyKerberos.sso" ,user437ln437
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user438 , ln438 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user438ln438 ,  "user438ln438@CodyKerberos.sso" ,user438ln438
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user439 , ln439 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user439ln439 ,  "user439ln439@CodyKerberos.sso" ,user439ln439
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user440 , ln440 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user440ln440 ,  "user440ln440@CodyKerberos.sso" ,user440ln440
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user441 , ln441 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user441ln441 ,  "user441ln441@CodyKerberos.sso" ,user441ln441
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user442 , ln442 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user442ln442 ,  "user442ln442@CodyKerberos.sso" ,user442ln442
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user443 , ln443 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user443ln443 ,  "user443ln443@CodyKerberos.sso" ,user443ln443
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user444 , ln444 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user444ln444 ,  "user444ln444@CodyKerberos.sso" ,user444ln444
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user445 , ln445 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user445ln445 ,  "user445ln445@CodyKerberos.sso" ,user445ln445
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user446 , ln446 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user446ln446 ,  "user446ln446@CodyKerberos.sso" ,user446ln446
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user447 , ln447 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user447ln447 ,  "user447ln447@CodyKerberos.sso" ,user447ln447
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user448 , ln448 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user448ln448 ,  "user448ln448@CodyKerberos.sso" ,user448ln448
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user449 , ln449 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user449ln449 ,  "user449ln449@CodyKerberos.sso" ,user449ln449
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user450 , ln450 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user450ln450 ,  "user450ln450@CodyKerberos.sso" ,user450ln450
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user451 , ln451 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user451ln451 ,  "user451ln451@CodyKerberos.sso" ,user451ln451
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user452 , ln452 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user452ln452 ,  "user452ln452@CodyKerberos.sso" ,user452ln452
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user453 , ln453 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user453ln453 ,  "user453ln453@CodyKerberos.sso" ,user453ln453
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user454 , ln454 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user454ln454 ,  "user454ln454@CodyKerberos.sso" ,user454ln454
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user455 , ln455 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user455ln455 ,  "user455ln455@CodyKerberos.sso" ,user455ln455
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user456 , ln456 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user456ln456 ,  "user456ln456@CodyKerberos.sso" ,user456ln456
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user457 , ln457 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user457ln457 ,  "user457ln457@CodyKerberos.sso" ,user457ln457
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user458 , ln458 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user458ln458 ,  "user458ln458@CodyKerberos.sso" ,user458ln458
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user459 , ln459 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user459ln459 ,  "user459ln459@CodyKerberos.sso" ,user459ln459
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user460 , ln460 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user460ln460 ,  "user460ln460@CodyKerberos.sso" ,user460ln460
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user461 , ln461 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user461ln461 ,  "user461ln461@CodyKerberos.sso" ,user461ln461
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user462 , ln462 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user462ln462 ,  "user462ln462@CodyKerberos.sso" ,user462ln462
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user463 , ln463 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user463ln463 ,  "user463ln463@CodyKerberos.sso" ,user463ln463
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user464 , ln464 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user464ln464 ,  "user464ln464@CodyKerberos.sso" ,user464ln464
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user465 , ln465 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user465ln465 ,  "user465ln465@CodyKerberos.sso" ,user465ln465
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user466 , ln466 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user466ln466 ,  "user466ln466@CodyKerberos.sso" ,user466ln466
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user467 , ln467 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user467ln467 ,  "user467ln467@CodyKerberos.sso" ,user467ln467
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user468 , ln468 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user468ln468 ,  "user468ln468@CodyKerberos.sso" ,user468ln468
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user469 , ln469 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user469ln469 ,  "user469ln469@CodyKerberos.sso" ,user469ln469
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user470 , ln470 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user470ln470 ,  "user470ln470@CodyKerberos.sso" ,user470ln470
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user471 , ln471 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user471ln471 ,  "user471ln471@CodyKerberos.sso" ,user471ln471
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user472 , ln472 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user472ln472 ,  "user472ln472@CodyKerberos.sso" ,user472ln472
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user473 , ln473 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user473ln473 ,  "user473ln473@CodyKerberos.sso" ,user473ln473
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user474 , ln474 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user474ln474 ,  "user474ln474@CodyKerberos.sso" ,user474ln474
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user475 , ln475 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user475ln475 ,  "user475ln475@CodyKerberos.sso" ,user475ln475
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user476 , ln476 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user476ln476 ,  "user476ln476@CodyKerberos.sso" ,user476ln476
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user477 , ln477 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user477ln477 ,  "user477ln477@CodyKerberos.sso" ,user477ln477
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user478 , ln478 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user478ln478 ,  "user478ln478@CodyKerberos.sso" ,user478ln478
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user479 , ln479 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user479ln479 ,  "user479ln479@CodyKerberos.sso" ,user479ln479
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user480 , ln480 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user480ln480 ,  "user480ln480@CodyKerberos.sso" ,user480ln480
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user481 , ln481 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user481ln481 ,  "user481ln481@CodyKerberos.sso" ,user481ln481
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user482 , ln482 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user482ln482 ,  "user482ln482@CodyKerberos.sso" ,user482ln482
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user483 , ln483 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user483ln483 ,  "user483ln483@CodyKerberos.sso" ,user483ln483
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user484 , ln484 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user484ln484 ,  "user484ln484@CodyKerberos.sso" ,user484ln484
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user485 , ln485 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user485ln485 ,  "user485ln485@CodyKerberos.sso" ,user485ln485
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user486 , ln486 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user486ln486 ,  "user486ln486@CodyKerberos.sso" ,user486ln486
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user487 , ln487 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user487ln487 ,  "user487ln487@CodyKerberos.sso" ,user487ln487
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user488 , ln488 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user488ln488 ,  "user488ln488@CodyKerberos.sso" ,user488ln488
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user489 , ln489 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user489ln489 ,  "user489ln489@CodyKerberos.sso" ,user489ln489
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user490 , ln490 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user490ln490 ,  "user490ln490@CodyKerberos.sso" ,user490ln490
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user491 , ln491 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user491ln491 ,  "user491ln491@CodyKerberos.sso" ,user491ln491
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user492 , ln492 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user492ln492 ,  "user492ln492@CodyKerberos.sso" ,user492ln492
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user493 , ln493 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user493ln493 ,  "user493ln493@CodyKerberos.sso" ,user493ln493
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user494 , ln494 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user494ln494 ,  "user494ln494@CodyKerberos.sso" ,user494ln494
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user495 , ln495 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user495ln495 ,  "user495ln495@CodyKerberos.sso" ,user495ln495
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user496 , ln496 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user496ln496 ,  "user496ln496@CodyKerberos.sso" ,user496ln496
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user497 , ln497 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user497ln497 ,  "user497ln497@CodyKerberos.sso" ,user497ln497
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user498 , ln498 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user498ln498 ,  "user498ln498@CodyKerberos.sso" ,user498ln498
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user499 , ln499 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user499ln499 ,  "user499ln499@CodyKerberos.sso" ,user499ln499
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user500 , ln500 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user500ln500 ,  "user500ln500@CodyKerberos.sso" ,user500ln500
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user501 , ln501 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user501ln501 ,  "user501ln501@CodyKerberos.sso" ,user501ln501
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user502 , ln502 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user502ln502 ,  "user502ln502@CodyKerberos.sso" ,user502ln502
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user503 , ln503 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user503ln503 ,  "user503ln503@CodyKerberos.sso" ,user503ln503
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user504 , ln504 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user504ln504 ,  "user504ln504@CodyKerberos.sso" ,user504ln504
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user505 , ln505 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user505ln505 ,  "user505ln505@CodyKerberos.sso" ,user505ln505
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user506 , ln506 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user506ln506 ,  "user506ln506@CodyKerberos.sso" ,user506ln506
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user507 , ln507 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user507ln507 ,  "user507ln507@CodyKerberos.sso" ,user507ln507
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user508 , ln508 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user508ln508 ,  "user508ln508@CodyKerberos.sso" ,user508ln508
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user509 , ln509 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user509ln509 ,  "user509ln509@CodyKerberos.sso" ,user509ln509
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user510 , ln510 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user510ln510 ,  "user510ln510@CodyKerberos.sso" ,user510ln510
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user511 , ln511 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user511ln511 ,  "user511ln511@CodyKerberos.sso" ,user511ln511
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user512 , ln512 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user512ln512 ,  "user512ln512@CodyKerberos.sso" ,user512ln512
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user513 , ln513 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user513ln513 ,  "user513ln513@CodyKerberos.sso" ,user513ln513
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user514 , ln514 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user514ln514 ,  "user514ln514@CodyKerberos.sso" ,user514ln514
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user515 , ln515 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user515ln515 ,  "user515ln515@CodyKerberos.sso" ,user515ln515
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user516 , ln516 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user516ln516 ,  "user516ln516@CodyKerberos.sso" ,user516ln516
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user517 , ln517 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user517ln517 ,  "user517ln517@CodyKerberos.sso" ,user517ln517
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user518 , ln518 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user518ln518 ,  "user518ln518@CodyKerberos.sso" ,user518ln518
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user519 , ln519 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user519ln519 ,  "user519ln519@CodyKerberos.sso" ,user519ln519
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user520 , ln520 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user520ln520 ,  "user520ln520@CodyKerberos.sso" ,user520ln520
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user521 , ln521 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user521ln521 ,  "user521ln521@CodyKerberos.sso" ,user521ln521
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user522 , ln522 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user522ln522 ,  "user522ln522@CodyKerberos.sso" ,user522ln522
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user523 , ln523 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user523ln523 ,  "user523ln523@CodyKerberos.sso" ,user523ln523
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user524 , ln524 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user524ln524 ,  "user524ln524@CodyKerberos.sso" ,user524ln524
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user525 , ln525 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user525ln525 ,  "user525ln525@CodyKerberos.sso" ,user525ln525
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user526 , ln526 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user526ln526 ,  "user526ln526@CodyKerberos.sso" ,user526ln526
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user527 , ln527 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user527ln527 ,  "user527ln527@CodyKerberos.sso" ,user527ln527
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user528 , ln528 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user528ln528 ,  "user528ln528@CodyKerberos.sso" ,user528ln528
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user529 , ln529 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user529ln529 ,  "user529ln529@CodyKerberos.sso" ,user529ln529
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user530 , ln530 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user530ln530 ,  "user530ln530@CodyKerberos.sso" ,user530ln530
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user531 , ln531 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user531ln531 ,  "user531ln531@CodyKerberos.sso" ,user531ln531
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user532 , ln532 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user532ln532 ,  "user532ln532@CodyKerberos.sso" ,user532ln532
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user533 , ln533 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user533ln533 ,  "user533ln533@CodyKerberos.sso" ,user533ln533
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user534 , ln534 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user534ln534 ,  "user534ln534@CodyKerberos.sso" ,user534ln534
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user535 , ln535 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user535ln535 ,  "user535ln535@CodyKerberos.sso" ,user535ln535
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user536 , ln536 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user536ln536 ,  "user536ln536@CodyKerberos.sso" ,user536ln536
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user537 , ln537 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user537ln537 ,  "user537ln537@CodyKerberos.sso" ,user537ln537
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user538 , ln538 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user538ln538 ,  "user538ln538@CodyKerberos.sso" ,user538ln538
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user539 , ln539 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user539ln539 ,  "user539ln539@CodyKerberos.sso" ,user539ln539
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user540 , ln540 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user540ln540 ,  "user540ln540@CodyKerberos.sso" ,user540ln540
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user541 , ln541 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user541ln541 ,  "user541ln541@CodyKerberos.sso" ,user541ln541
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user542 , ln542 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user542ln542 ,  "user542ln542@CodyKerberos.sso" ,user542ln542
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user543 , ln543 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user543ln543 ,  "user543ln543@CodyKerberos.sso" ,user543ln543
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user544 , ln544 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user544ln544 ,  "user544ln544@CodyKerberos.sso" ,user544ln544
CodyKerberos.sso , "OU=massUsers,DC=CodyKerberos,DC=sso" , user545 , ln545 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , "Alfr3sc0!" , user545ln545 ,  "user545ln545@CodyKerberos.sso" ,user545ln545
